property_id,city,locality,property_type,bhk,area_sqft,bathrooms,floor,age_years,amenities,amenity_score,price,school_nearby,hospital_nearby,metro_nearby,mall_nearby,location_score,rent_yield,capital_apprec,investment_score,is_fraud
1131,Hyderabad,Kondapur,Commercial,0,2825,1,14,3,Lift|Gym,2,20198637,3.3,6.2,8.0,3.3,5.2,4.01,12.42,8.21,0
1132,Surat,Vesu,Independent House,3,1617,3,30,22,Power Backup|Garden|Parking,3,7131978,9.7,2.9,6.9,4.9,6.1,5.46,4.39,4.92,0
1133,Kolkata,Park Street,Plot,0,3790,1,0,29,Security|CCTV|Intercom|Parking|Jogging Track|Gym|Power Backup|Garden|Swimming Pool,9,19189278,2.9,6.9,8.2,8.0,6.5,4.45,7.99,6.22,0
1134,Chennai,T Nagar,Independent House,2,1166,2,13,25,Swimming Pool|Power Backup|CCTV|Visitor Parking|Jogging Track|Club House,6,9428486,9.2,8.7,4.2,0.4,5.62,7.81,10.82,9.31,0
1135,Jaipur,Ajmer Road,Apartment,1,727,1,21,21,Parking|Play Area|CCTV|Gym|Jogging Track,5,2514105,6.8,4.0,7.5,9.7,7.0,4.58,1.15,2.87,0
1136,Chennai,T Nagar,Commercial,0,2424,3,18,22,Security|Power Backup|Garden|Club House|Visitor Parking|Intercom|Parking|CCTV|Gym,9,22700952,3.0,9.2,0.9,8.3,5.35,6.38,5.88,6.13,0
1137,Pune,Wakad,Villa,5,5756,5,0,11,Swimming Pool|Power Backup|Jogging Track|Visitor Parking|Garden|Fire Safety|Lift,7,42388255,7.1,0.2,3.4,1.1,2.95,6.8,14.02,10.41,0
1138,Hyderabad,Jubilee Hills,Villa,5,3111,5,0,10,Club House|Power Backup|Security|Fire Safety|Parking|CCTV|Play Area|Jogging Track,8,35351779,6.1,2.0,5.9,3.9,4.47,6.23,3.88,5.05,0
1139,Delhi,Lajpat Nagar,Apartment,2,987,2,10,6,Swimming Pool|Lift|Play Area|Power Backup|Intercom|Garden|Club House,7,16494385,5.9,3.5,8.5,6.2,6.02,6.88,10.88,8.88,0
1140,Chennai,Adyar,Commercial,0,647,3,4,10,Security,1,5567215,1.8,6.9,5.1,4.2,4.5,2.83,6.37,4.6,0
1141,Bangalore,Indiranagar,Commercial,0,2942,1,17,5,Lift|Parking|Visitor Parking|Garden|Power Backup|Gym|Play Area,7,41106977,4.8,2.0,3.8,5.6,4.05,5.92,6.73,6.33,0
1142,Ahmedabad,Navrangpura,Plot,0,4803,1,0,2,Gym|Visitor Parking|Security|Lift|Fire Safety|Play Area|Jogging Track|Intercom|Parking,9,34002449,4.6,7.4,7.7,5.5,6.3,2.68,2.6,2.64,0
1143,Jaipur,C-Scheme,Commercial,0,470,3,14,17,Club House|Swimming Pool|Jogging Track,3,2205828,7.5,3.0,10.0,4.5,6.25,4.09,12.43,8.26,0
1144,Ahmedabad,Bodakdev,Villa,3,4672,3,0,27,CCTV|Play Area|Club House|Parking|Fire Safety|Visitor Parking|Security|Jogging Track|Swimming Pool|Gym|Intercom,11,23049835,6.0,1.7,9.8,2.9,5.1,5.44,14.33,9.88,0
1145,Jaipur,Vaishali Nagar,Villa,4,2285,4,0,8,Play Area|Parking|Jogging Track|Visitor Parking|Security|Fire Safety|Garden|Club House|Swimming Pool|CCTV|Lift|Gym|Power Backup,13,13094318,3.8,0.8,7.9,7.7,5.05,4.42,11.5,7.96,0
1146,Pune,Wakad,Plot,0,3481,3,0,0,Visitor Parking|Jogging Track|Swimming Pool|Power Backup|Garden|Fire Safety|Club House|Intercom|Security|Play Area|CCTV|Lift|Parking,13,34481335,3.4,5.8,5.7,4.9,4.95,4.06,10.56,7.31,0
1147,Mumbai,Bandra,Apartment,4,1216,4,3,29,Parking|Power Backup|Visitor Parking|Gym|Club House|Security|Fire Safety|Garden|Jogging Track|Swimming Pool|CCTV|Play Area|Lift,13,28481400,3.7,9.0,1.7,4.0,4.6,3.83,10.79,7.31,0
1148,Hyderabad,Kondapur,Apartment,1,600,1,6,15,Parking,1,3800664,5.2,4.5,0.1,3.4,3.3,2.72,13.04,7.88,0
1149,Bangalore,Indiranagar,Apartment,2,996,2,2,23,Swimming Pool|Fire Safety|Garden|Jogging Track|Lift|Parking|Club House|Power Backup|Visitor Parking|Play Area|Gym|Intercom,12,12080017,6.1,1.6,3.5,2.1,3.32,6.49,13.88,10.19,0
1150,Surat,Piplod,Villa,3,2623,3,0,4,Swimming Pool|CCTV|Jogging Track|Club House|Garden|Play Area|Visitor Parking|Intercom|Fire Safety|Power Backup|Parking|Security,12,14551765,5.5,6.0,6.1,7.8,6.35,6.14,12.87,9.5,0
1151,Chennai,T Nagar,Commercial,0,2785,3,6,23,Lift|Play Area|Gym|Security|Power Backup|Club House,6,22722955,5.0,5.9,5.3,9.8,6.5,7.92,14.07,11.0,0
1152,Bangalore,Indiranagar,Commercial,0,2023,2,17,21,Visitor Parking|Power Backup,2,22616737,7.7,0.2,0.7,2.6,2.8,2.24,1.85,2.04,0
1153,Kolkata,Alipore,Independent House,4,1633,4,22,12,Play Area,1,11322718,6.2,2.8,3.1,5.1,4.3,3.22,12.31,7.77,0
1154,Jaipur,C-Scheme,Plot,0,1341,2,0,22,Jogging Track|Security|Gym|Visitor Parking|Swimming Pool|Club House,6,7114838,6.1,0.6,6.7,6.6,5.0,3.05,1.18,2.11,0
1155,Bangalore,Koramangala,Villa,4,4640,4,0,16,Visitor Parking|Jogging Track|Lift|Parking|Garden|Play Area|Fire Safety|CCTV,8,62036653,7.7,0.3,8.1,2.7,4.7,2.38,10.97,6.68,0
1156,Surat,Adajan,Plot,0,4528,3,0,11,,0,19150072,5.7,3.7,2.6,1.0,3.25,5.44,11.12,8.28,0
1157,Hyderabad,Jubilee Hills,Apartment,1,606,1,7,1,Garden|Club House|Parking|Jogging Track|Gym|Intercom|Visitor Parking,7,8853028,2.5,9.2,3.2,8.3,5.8,5.43,2.67,4.05,0
1158,Mumbai,Andheri,Villa,5,2176,5,0,30,Swimming Pool|Power Backup|Lift|Jogging Track|Garden|Fire Safety,6,33180755,0.1,2.0,5.6,3.0,2.67,5.74,7.49,6.62,0
1159,Surat,Piplod,Villa,5,3808,5,0,4,,0,16668681,0.2,5.4,6.4,6.9,4.72,2.06,5.69,3.88,0
1160,Kolkata,Park Street,Apartment,2,1071,2,7,13,Gym|Parking|Jogging Track|Lift|Swimming Pool|Fire Safety|Security,7,7502925,5.2,7.0,3.7,9.7,6.4,2.51,2.34,2.42,0
1161,Bangalore,Indiranagar,Apartment,1,822,1,21,30,Security|Lift,2,7305445,3.2,8.0,7.0,7.4,6.4,3.91,4.81,4.36,0
1162,Delhi,Rohini,Villa,5,2692,5,0,4,Parking,1,29964780,3.1,1.2,3.6,7.7,3.9,4.71,7.49,6.1,0
1163,Delhi,Dwarka,Villa,5,4292,5,0,26,Jogging Track|CCTV|Gym|Security|Garden|Parking|Swimming Pool|Visitor Parking|Power Backup|Intercom|Play Area,11,46226571,6.8,2.6,9.9,0.3,4.9,4.43,7.33,5.88,0
1164,Jaipur,Malviya Nagar,Apartment,4,1304,4,25,25,Swimming Pool|Gym,2,5452583,7.8,2.2,2.0,4.0,4.0,6.12,14.13,10.12,0
1165,Delhi,Lajpat Nagar,Commercial,0,1360,1,0,2,Play Area|Power Backup|Parking,3,23065919,8.5,8.1,1.2,9.4,6.8,2.3,13.94,8.12,0
1166,Kolkata,Ballygunge,Plot,0,1041,2,0,21,Parking|Garden|Security|Fire Safety|Lift|CCTV,6,6934005,1.5,6.1,6.2,6.5,5.08,4.99,13.36,9.18,0
1167,Ahmedabad,Bodakdev,Apartment,3,1392,3,4,13,Play Area|Visitor Parking|Intercom,3,7976425,9.9,5.4,0.2,3.8,4.83,6.28,7.72,7.0,0
1168,Ahmedabad,Prahlad Nagar,Commercial,0,2357,2,12,8,Gym|Garden,2,17832053,0.3,8.1,2.8,8.1,4.82,4.83,6.0,5.42,0
1169,Surat,Vesu,Villa,3,3830,3,0,21,Lift|Intercom|Jogging Track,3,16681890,10.0,2.2,8.5,8.0,7.17,4.13,12.75,8.44,0
1170,Bangalore,Whitefield,Villa,5,4405,5,0,25,Jogging Track|Garden|CCTV|Gym|Visitor Parking|Parking|Security|Club House|Power Backup|Lift|Intercom,11,37217195,0.4,0.6,6.0,0.2,1.8,4.87,5.64,5.25,0
1171,Surat,Vesu,Villa,4,3253,4,0,29,Fire Safety|Garden|Gym|Jogging Track|Parking|CCTV|Swimming Pool|Club House|Lift|Intercom|Play Area|Power Backup,12,13118779,6.6,5.9,3.4,3.2,4.78,7.86,11.25,9.55,0
1172,Kolkata,Ballygunge,Independent House,2,1162,2,30,17,CCTV|Visitor Parking|Garden|Security|Fire Safety|Parking|Club House|Intercom|Jogging Track|Power Backup|Swimming Pool,11,7705245,0.0,7.0,5.7,8.5,5.3,6.62,8.94,7.78,0
1173,Bangalore,Hebbal,Independent House,2,1127,2,18,3,Power Backup|Parking|Garden|Swimming Pool|Security|Jogging Track|Intercom|Play Area|Fire Safety|Gym|Visitor Parking|Club House|Lift|CCTV,14,11146946,6.9,3.5,7.9,7.2,6.38,2.29,7.14,4.71,0
1174,Kolkata,New Town,Plot,0,4839,2,0,11,Club House|Swimming Pool|Power Backup|CCTV|Security|Parking|Jogging Track|Gym,8,28908045,0.3,0.2,2.6,1.0,1.02,4.05,13.43,8.74,0
1175,Bangalore,Koramangala,Commercial,0,681,2,19,19,Power Backup|Jogging Track|Gym|Club House|Parking|Play Area|CCTV|Visitor Parking|Intercom|Fire Safety|Swimming Pool|Garden|Security|Lift,14,9255668,3.0,1.0,3.9,5.5,3.35,4.95,1.76,3.35,0
1176,Mumbai,Juhu,Apartment,3,1640,3,19,15,Swimming Pool|Gym|Security,3,44088045,2.9,0.8,8.4,3.1,3.8,4.38,7.85,6.12,0
1177,Chennai,Anna Nagar,Commercial,0,1887,1,11,28,Garden|Parking|Power Backup|Gym|Lift|Jogging Track,6,13119072,2.3,2.7,0.6,7.5,3.27,6.0,2.2,4.1,0
1178,Pune,Hadapsar,Plot,0,2663,3,0,1,Club House|Intercom|Fire Safety|Visitor Parking|Power Backup|Security|CCTV|Parking|Gym|Play Area|Garden|Jogging Track|Lift,13,24941367,7.6,1.7,9.8,9.7,7.2,6.85,2.77,4.81,0
1179,Kolkata,Salt Lake,Plot,0,2454,3,0,4,CCTV|Lift|Garden|Swimming Pool|Play Area|Club House|Intercom|Visitor Parking|Parking|Jogging Track|Security|Gym|Fire Safety,13,17197855,1.5,5.7,5.8,9.6,5.65,2.6,2.48,2.54,0
1180,Delhi,Vasant Kunj,Commercial,0,1708,2,8,12,Power Backup|CCTV|Visitor Parking|Fire Safety|Gym|Parking|Lift|Security|Swimming Pool|Play Area,10,36236412,6.9,0.4,8.9,3.3,4.88,3.43,11.44,7.43,0
1181,Chennai,Velachery,Apartment,3,1310,3,9,8,Power Backup|Jogging Track|Play Area|Swimming Pool|Security|Parking|Lift|Garden|CCTV|Intercom|Fire Safety|Club House|Visitor Parking,13,11011327,0.9,4.4,9.1,4.1,4.62,4.91,8.23,6.57,0
1182,Pune,Hinjewadi,Commercial,0,951,1,9,22,Club House|Parking|Intercom|CCTV|Gym|Visitor Parking|Security|Fire Safety,8,7275326,0.6,0.3,0.5,3.6,1.25,3.19,6.16,4.67,0
1183,Ahmedabad,Thaltej,Plot,0,1814,3,0,0,Garden|Power Backup|CCTV,3,9395924,9.6,4.7,5.5,3.4,5.8,7.03,4.62,5.83,0
1184,Delhi,Vasant Kunj,Apartment,4,1250,4,5,27,Visitor Parking|Security|Fire Safety|Play Area|Jogging Track|CCTV|Lift|Garden|Intercom,9,18594275,8.6,9.7,6.8,4.7,7.45,2.79,3.42,3.1,0
1185,Mumbai,Andheri,Independent House,3,1281,3,13,28,Fire Safety|Garden|Power Backup|Lift|Security|Jogging Track,6,19011594,5.2,6.2,5.8,0.1,4.33,8.0,14.53,11.27,0
1186,Pune,Hadapsar,Commercial,0,2794,2,9,21,Power Backup,1,17675040,9.9,6.4,8.6,2.6,6.88,6.27,13.49,9.88,0
1187,Chennai,T Nagar,Villa,5,3768,5,0,28,,0,27593565,8.0,6.0,6.6,6.8,6.85,6.33,10.18,8.25,0
1188,Chennai,Velachery,Plot,0,4114,2,0,23,,0,24249791,9.9,8.2,3.4,7.1,7.15,6.12,9.94,8.03,0
1189,Ahmedabad,Prahlad Nagar,Commercial,0,1529,1,26,21,Intercom|Parking|Lift|Swimming Pool|Power Backup|Visitor Parking|Jogging Track|Garden|CCTV|Play Area|Fire Safety|Security|Gym|Club House,14,8986133,7.4,3.1,7.9,3.3,5.42,3.56,5.12,4.34,0
1190,Delhi,Saket,Apartment,1,841,1,28,6,Swimming Pool|Play Area|Club House|Intercom|Lift|Jogging Track|Gym|Visitor Parking,8,12605293,1.4,2.0,4.1,5.7,3.3,7.44,7.41,7.43,0
1191,Pune,Kharadi,Apartment,4,1540,4,20,5,Play Area|Gym|Visitor Parking|Power Backup|Lift,5,14442449,7.7,5.8,1.6,7.9,5.75,6.68,2.81,4.75,0
1192,Kolkata,Ballygunge,Plot,0,4314,2,0,12,,0,31234379,2.0,3.7,0.1,3.2,2.25,7.0,3.67,5.33,0
1193,Mumbai,Thane,Villa,3,4620,3,0,9,Swimming Pool|Club House,2,70660050,3.1,0.7,0.5,9.5,3.45,4.74,8.28,6.51,0
1194,Jaipur,C-Scheme,Plot,0,1896,2,0,28,Garden|Visitor Parking|Security|Parking|Club House|Gym|Jogging Track,7,8285182,9.8,2.1,0.2,5.0,4.28,2.74,10.96,6.85,0
1195,Mumbai,Juhu,Independent House,1,904,1,1,21,Play Area,1,21061291,0.5,1.2,4.4,1.2,1.83,3.52,10.83,7.17,0
1196,Hyderabad,Banjara Hills,Independent House,4,1877,4,3,21,Lift|CCTV|Visitor Parking|Parking|Club House|Swimming Pool|Intercom|Play Area,8,21047979,1.1,2.0,2.0,2.6,1.92,5.14,3.82,4.48,0
1197,Kolkata,Park Street,Villa,3,5866,3,0,29,Jogging Track|Power Backup|Garden,3,28503329,0.1,0.9,1.1,5.7,1.95,4.96,14.29,9.62,0
1198,Jaipur,Vaishali Nagar,Apartment,3,1236,3,14,9,Power Backup|Gym|Swimming Pool|Parking,4,6394334,8.5,3.6,6.8,4.3,5.8,2.7,12.92,7.81,0
1199,Mumbai,Bandra,Villa,5,3196,5,0,10,Power Backup|CCTV|Lift|Swimming Pool|Garden,5,98310809,1.8,4.0,9.6,2.7,4.52,4.31,12.91,8.61,0
1200,Kolkata,New Town,Apartment,2,1156,2,23,1,Parking|Swimming Pool|Club House|CCTV|Power Backup|Play Area|Fire Safety|Lift|Security|Intercom|Gym|Jogging Track|Garden,13,7108559,4.9,8.9,4.4,0.6,4.7,5.93,1.17,3.55,0
1201,Jaipur,Ajmer Road,Commercial,0,1217,3,27,10,Intercom|Jogging Track|Visitor Parking|CCTV|Swimming Pool|Club House|Security|Power Backup,8,5475522,6.8,3.8,8.4,5.6,6.15,7.93,1.76,4.84,0
1202,Bangalore,Hebbal,Plot,0,4861,1,0,2,Power Backup|Garden|Security|Visitor Parking|Lift|Gym|Jogging Track|CCTV|Play Area|Fire Safety|Club House|Intercom,12,50173162,4.4,5.7,0.9,5.0,4.0,3.9,14.73,9.31,0
1203,Mumbai,Bandra,Plot,0,4177,1,0,17,Gym|Swimming Pool|CCTV|Jogging Track|Lift|Intercom|Security|Garden,8,131825266,9.5,3.6,0.5,2.2,3.95,4.73,8.84,6.79,0
1204,Surat,Althan,Plot,0,3776,3,0,14,Swimming Pool,1,16430277,2.2,3.4,8.3,9.6,5.88,3.75,8.31,6.03,0
1205,Delhi,Dwarka,Villa,4,2950,4,0,26,Jogging Track|Fire Safety|Club House|Swimming Pool|Lift|Security|Intercom|Gym|Power Backup|Play Area|Garden,11,25872818,1.9,3.4,7.6,0.5,3.35,5.8,10.41,8.11,0
1206,Delhi,Saket,Plot,0,4930,1,0,30,Gym|Intercom|Jogging Track|Fire Safety|Visitor Parking|Club House|Power Backup,7,57380924,7.8,9.1,6.9,1.7,6.37,6.89,2.45,4.67,0
1207,Surat,Althan,Independent House,4,1628,4,19,29,Visitor Parking|Security|Lift|Club House|Garden|Jogging Track|Power Backup|Play Area|Swimming Pool|CCTV|Fire Safety,11,6171816,8.9,5.1,8.4,5.5,6.97,3.88,11.32,7.6,0
1208,Jaipur,Malviya Nagar,Villa,3,4180,3,0,21,Play Area|Parking|Jogging Track|Fire Safety|Visitor Parking,5,21117483,6.9,3.2,1.2,3.5,3.7,4.88,8.99,6.94,0
1209,Kolkata,Alipore,Independent House,4,1213,4,16,3,,0,10106998,0.5,0.6,2.7,7.9,2.93,7.9,10.57,9.23,0
1210,Bangalore,Koramangala,Independent House,2,1185,2,17,1,Fire Safety|Power Backup|Swimming Pool|CCTV|Intercom,5,23205216,7.4,5.6,2.4,7.8,5.8,6.79,5.03,5.91,0
1211,Mumbai,Juhu,Plot,0,4212,3,0,10,Gym|Fire Safety|Jogging Track|Lift|Security|Power Backup|CCTV|Garden,8,123294095,6.5,7.6,5.5,6.0,6.4,6.66,14.5,10.58,0
1212,Chennai,Porur,Villa,5,2410,5,0,5,Jogging Track|Intercom,2,17832080,0.4,2.8,2.6,1.6,1.85,7.08,1.08,4.08,0
1213,Ahmedabad,Satellite,Apartment,2,1275,2,10,19,,0,7225202,6.3,8.4,3.0,7.9,6.4,5.3,2.02,3.66,0
1214,Pune,Hadapsar,Villa,3,2358,3,0,25,Parking|Club House|Intercom|Jogging Track|Visitor Parking|Swimming Pool|Garden|Play Area,8,15071336,6.6,3.3,2.9,9.5,5.57,5.71,7.65,6.68,0
1215,Jaipur,Vaishali Nagar,Apartment,3,1456,3,7,28,CCTV|Fire Safety|Security|Gym|Garden|Club House|Swimming Pool|Jogging Track|Parking|Lift,10,6069964,0.2,5.2,7.7,5.1,4.55,5.05,7.82,6.44,0
1216,Chennai,T Nagar,Independent House,1,649,1,5,30,Intercom|Fire Safety|Gym|Play Area|Swimming Pool|Security|Visitor Parking|Club House|Garden|Power Backup|Jogging Track|Lift,12,5289157,7.0,9.8,7.8,6.5,7.78,7.64,11.46,9.55,0
1217,Bangalore,Koramangala,Plot,0,3517,1,0,2,Gym,1,47028994,2.5,0.7,8.2,9.1,5.12,4.45,7.32,5.88,0
1218,Kolkata,Ballygunge,Independent House,1,799,1,21,3,Gym|Play Area|Jogging Track|CCTV|Swimming Pool|Fire Safety|Visitor Parking|Parking,8,6323042,1.1,7.9,3.0,0.9,3.23,6.59,7.13,6.86,0
1219,Kolkata,Salt Lake,Plot,0,2080,3,0,7,Jogging Track|Club House,2,12516732,8.5,2.9,6.3,3.0,5.17,7.32,14.52,10.92,0
1220,Pune,Hinjewadi,Commercial,0,2573,1,3,1,,0,24998555,3.9,5.5,0.9,2.1,3.1,6.45,11.16,8.8,0
1221,Hyderabad,Kondapur,Commercial,0,883,1,5,7,Fire Safety|Lift|Security|Swimming Pool|Parking|Gym|Power Backup|Garden|Visitor Parking,9,8751968,6.7,2.5,2.0,5.8,4.25,7.71,6.0,6.86,0
1222,Hyderabad,Banjara Hills,Independent House,1,699,1,10,15,Garden|CCTV|Play Area|Lift|Visitor Parking|Parking|Fire Safety,7,6894853,9.6,1.7,3.1,7.9,5.57,6.27,9.97,8.12,0
1223,Chennai,Velachery,Villa,5,4516,5,0,28,Power Backup|Fire Safety|Garden|Lift|Visitor Parking|Intercom|Swimming Pool,7,28260025,6.1,8.4,8.6,1.4,6.12,5.23,4.69,4.96,0
1224,Delhi,Dwarka,Apartment,1,897,1,18,12,CCTV|Security|Gym|Intercom|Lift|Play Area|Power Backup|Garden|Swimming Pool|Parking|Visitor Parking|Jogging Track,12,9240254,5.9,8.6,1.3,5.0,5.2,2.54,6.09,4.31,0
1225,Mumbai,Thane,Villa,5,3158,5,0,24,Parking|Power Backup|Fire Safety|Jogging Track|CCTV|Play Area|Visitor Parking|Intercom,8,40406417,7.6,2.3,2.6,2.3,3.7,6.01,8.25,7.13,0
1226,Pune,Wakad,Plot,0,4524,1,0,1,Garden|Swimming Pool|Jogging Track|Intercom|Lift|CCTV|Parking|Security|Fire Safety|Club House,10,44185556,6.5,8.4,5.2,3.8,5.98,7.44,8.23,7.84,0
1227,Pune,Baner,Plot,0,4749,3,0,0,Parking|Power Backup|Fire Safety|Security|Swimming Pool|Intercom|Lift|CCTV,8,54130597,1.6,6.0,8.2,6.6,5.6,4.49,5.62,5.05,0
1228,Delhi,Saket,Plot,0,4724,1,0,18,Play Area|Club House,2,60656177,0.4,5.7,1.6,6.3,3.5,2.24,9.01,5.62,0
1229,Mumbai,Andheri,Independent House,2,1064,2,30,12,CCTV|Play Area|Gym|Visitor Parking|Lift|Swimming Pool|Security|Power Backup|Fire Safety,9,19051288,8.7,1.7,8.3,6.0,6.17,6.77,12.49,9.63,0
1230,Bangalore,Hebbal,Commercial,0,1383,1,23,21,Power Backup|CCTV|Visitor Parking|Swimming Pool|Security,5,10886122,1.3,0.2,5.2,9.1,3.95,6.11,12.57,9.34,0
1231,Surat,Adajan,Villa,4,2119,4,0,28,Intercom|Fire Safety|Swimming Pool|Jogging Track|Power Backup|Parking|Gym|Club House|Garden|Security|Lift|Play Area,12,8108955,7.0,4.3,9.4,4.8,6.38,6.61,5.91,6.26,0
1232,Surat,Adajan,Plot,0,1896,2,0,15,Security|Swimming Pool|Lift|CCTV|Intercom|Club House|Jogging Track|Visitor Parking|Gym|Garden|Power Backup|Parking,12,2776407,6.5,6.9,3.2,3.6,5.05,2.93,10.12,6.52,1
1233,Chennai,Velachery,Commercial,0,2034,3,11,19,Play Area|Club House|Security|Visitor Parking,4,13241600,5.6,1.8,5.6,4.8,4.45,7.93,9.09,8.51,0
1234,Kolkata,New Town,Apartment,2,1028,2,25,22,Swimming Pool|Security,2,4690216,7.9,8.0,6.1,6.8,7.2,2.31,6.45,4.38,0
1235,Mumbai,Bandra,Villa,4,5366,4,0,2,Lift,1,201600301,0.8,0.4,3.8,9.8,3.7,5.68,8.29,6.98,0
1236,Surat,Adajan,Villa,5,5849,5,0,14,,0,26637589,6.6,8.0,2.9,0.3,4.45,5.6,8.22,6.91,0
1237,Hyderabad,Jubilee Hills,Villa,5,2095,5,0,11,Play Area|Gym|Parking,3,19312149,2.8,4.0,6.7,4.1,4.4,3.2,1.22,2.21,0
1238,Delhi,Dwarka,Commercial,0,1465,3,26,17,CCTV|Garden|Visitor Parking|Lift|Security|Fire Safety|Power Backup|Intercom|Play Area|Gym|Parking|Jogging Track|Swimming Pool|Club House,14,16882317,5.0,3.4,1.2,5.1,3.67,3.55,8.53,6.04,0
1239,Surat,Katargam,Plot,0,3889,3,0,15,Security|Visitor Parking|Garden|Power Backup|Play Area|Gym|CCTV|Intercom|Parking|Club House|Fire Safety|Jogging Track,12,13253873,2.2,7.0,8.0,4.1,5.32,4.12,8.5,6.31,0
1240,Chennai,T Nagar,Independent House,1,804,1,21,23,Garden|Swimming Pool|Intercom|Parking|Power Backup|Fire Safety|Jogging Track|Visitor Parking|Lift|Play Area|Club House|CCTV|Gym,13,7323212,2.0,7.4,8.7,2.1,5.05,3.22,4.5,3.86,0
1241,Surat,Katargam,Villa,3,2782,3,0,29,Play Area,1,7062882,4.9,0.1,8.6,9.6,5.8,7.09,6.2,6.64,0
1242,Pune,Wakad,Commercial,0,1425,2,5,24,Intercom|Lift|Club House|Security|CCTV|Parking|Gym|Visitor Parking|Play Area|Garden|Power Backup|Fire Safety|Swimming Pool|Jogging Track,14,10092122,7.8,4.6,1.2,5.2,4.7,3.89,1.12,2.5,0
1243,Hyderabad,Kondapur,Commercial,0,712,2,11,19,Lift|Parking|Intercom|Fire Safety|Security|Play Area|Power Backup|Jogging Track|Visitor Parking|Garden|Swimming Pool|CCTV|Club House,13,5593675,7.0,3.7,8.5,2.8,5.5,3.08,2.84,2.96,0
1244,Surat,Vesu,Apartment,3,1241,3,17,13,Club House|Security|Parking|Jogging Track|Power Backup|Gym|Play Area|Visitor Parking|Fire Safety|Swimming Pool|CCTV|Lift|Garden,13,7122714,8.6,0.5,1.0,1.6,2.92,3.29,4.56,3.92,0
1245,Delhi,Saket,Independent House,3,1369,3,11,17,Visitor Parking|Lift|Garden|Gym|Club House|Swimming Pool|Jogging Track|CCTV,8,18636810,6.1,5.8,6.5,5.4,5.95,7.88,4.98,6.43,0
1246,Pune,Hadapsar,Plot,0,4461,1,0,12,Lift|Power Backup|Play Area|Parking|Jogging Track|Garden|Club House|Intercom|Fire Safety,9,31233637,8.5,0.7,1.6,2.3,3.27,3.9,5.08,4.49,0
1247,Chennai,Adyar,Plot,0,3022,2,0,24,Garden|Jogging Track|CCTV|Intercom|Power Backup|Club House|Parking|Swimming Pool|Gym|Play Area|Lift|Visitor Parking|Security,13,26215179,7.0,0.8,1.7,1.0,2.62,2.38,13.3,7.84,0
1248,Jaipur,Vaishali Nagar,Apartment,4,1736,4,24,2,Lift,1,8793813,0.8,9.3,3.9,2.3,4.08,6.43,7.2,6.81,0
1249,Bangalore,Whitefield,Commercial,0,998,1,1,21,Fire Safety|Garden|Power Backup|Jogging Track|Intercom,5,10203431,5.5,1.4,9.5,5.4,5.45,5.54,7.39,6.46,0
1250,Surat,Piplod,Commercial,0,2920,3,17,9,Garden|Power Backup|Intercom|Security|Swimming Pool|Visitor Parking|Lift|Parking|Play Area|Club House|CCTV|Fire Safety|Gym|Jogging Track,14,15761843,7.6,1.4,2.9,5.4,4.33,6.13,7.89,7.01,0
1251,Ahmedabad,Prahlad Nagar,Apartment,4,1499,4,19,7,Gym|Intercom|Garden|Security|Club House|Visitor Parking|CCTV|Play Area|Swimming Pool|Jogging Track|Power Backup|Lift,12,9827040,0.8,6.3,5.2,8.0,5.08,5.68,10.71,8.2,0
1252,Chennai,Velachery,Commercial,0,1401,2,6,27,Parking,1,8537808,1.1,4.6,4.5,7.0,4.3,4.95,5.49,5.22,0
1253,Bangalore,Koramangala,Commercial,0,390,1,3,9,Parking|Jogging Track|Power Backup|Gym,4,6217319,1.5,4.9,3.4,3.1,3.23,6.8,14.97,10.88,0
1254,Ahmedabad,Bodakdev,Independent House,1,674,1,1,8,Club House|Swimming Pool|Intercom|Power Backup|Parking|Security|Lift|Fire Safety|Jogging Track|Gym|Play Area|CCTV,12,4511114,7.7,4.4,7.4,0.3,4.95,4.77,11.79,8.28,0
1255,Jaipur,Malviya Nagar,Plot,0,3987,3,0,30,Garden|Parking|Play Area|Gym,4,14915942,5.5,1.2,4.8,3.0,3.62,4.16,1.73,2.95,0
1256,Hyderabad,Banjara Hills,Villa,5,5356,5,0,10,,0,59079214,2.8,1.2,7.9,0.1,3.0,2.25,11.97,7.11,0
1257,Ahmedabad,Thaltej,Villa,4,2533,4,0,7,Power Backup|Swimming Pool,2,14554841,3.4,9.7,7.6,0.6,5.33,4.13,3.15,3.64,0
1258,Jaipur,Vaishali Nagar,Villa,4,3706,4,0,10,Visitor Parking|Play Area|Garden|Power Backup|Security|Gym|Club House|Parking,8,18350802,2.5,0.4,7.1,5.6,3.9,5.26,7.86,6.56,0
1259,Surat,Vesu,Commercial,0,1724,2,23,14,Fire Safety|CCTV|Intercom|Parking,4,8717944,1.6,3.0,2.6,3.7,2.72,2.0,9.93,5.96,0
1260,Kolkata,New Town,Apartment,3,1635,3,7,10,Swimming Pool|Play Area|Intercom|Club House|Security|Jogging Track|Power Backup|Visitor Parking|Lift|Fire Safety|Parking,11,10494243,6.4,1.1,5.2,0.7,3.35,7.01,2.82,4.92,0
1261,Mumbai,Andheri,Apartment,4,1396,4,3,1,Play Area|Club House|Fire Safety|Power Backup|Intercom|Lift|Gym|Parking|Swimming Pool,9,27615368,0.7,9.3,2.1,4.9,4.25,7.34,2.12,4.73,0
